"","study","time","id","calm","secure","tense","regretful","at.ease","upset","worrying","rested","anxious","comfortable","confident","nervous","jittery","high.strung","relaxed","content","worried","rattled","joyful","pleasant"
"2724","RIM",1,138,4,3,1,1,4,1,1,2,2,3,2,1,1,1,4,4,1,1,1,2
"2725","RIM",1,139,3,3,1,1,2,1,1,2,1,3,3,1,1,1,3,2,1,1,2,3
"2726","RIM",1,140,3,3,1,1,3,1,2,2,1,2,2,1,1,1,3,2,1,1,2,3
"2727","RIM",1,141,2,3,4,3,2,3,4,2,4,2,2,4,3,2,1,2,4,1,2,1
"2728","RIM",1,142,2,3,3,1,2,1,1,3,4,2,3,1,4,3,2,3,2,3,3,3
"2729","RIM",1,143,2,2,1,2,2,3,2,1,1,2,2,1,1,1,2,2,2,1,1,2
"2730","RIM",1,144,2,4,2,1,2,1,1,4,1,4,4,1,3,1,2,2,1,1,3,3
"2731","RIM",1,145,4,4,1,1,4,1,1,4,1,4,4,3,4,4,1,4,1,3,2,2
"2732","RIM",1,146,4,3,1,1,4,1,2,2,1,3,3,1,1,1,3,4,1,1,2,3
"2733","RIM",1,147,2,3,2,1,2,1,1,2,3,2,3,2,3,3,2,3,1,2,3,3
"2734","RIM",1,148,3,2,2,2,3,1,4,2,2,3,2,2,1,1,2,2,3,1,2,2
"2735","RIM",1,149,2,2,3,1,2,1,1,2,2,2,3,2,3,2,1,2,1,1,1,2
"2736","RIM",1,150,1,3,3,1,1,1,1,3,4,2,3,3,4,4,1,3,1,3,2,3
"2737","RIM",1,151,4,4,1,4,3,3,1,3,1,3,2,3,2,1,4,4,4,1,2,3
"2738","RIM",1,152,2,2,2,1,2,1,3,1,3,2,2,1,1,2,2,2,3,1,1,2
"2739","RIM",1,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2740","RIM",1,154,2,1,2,2,1,2,3,1,2,1,1,2,2,1,1,1,2,1,1,1
"2741","RIM",1,155,2,4,2,1,2,1,1,2,2,2,3,2,2,2,2,2,1,1,1,2
"2742","RIM",1,156,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2
"2743","RIM",1,157,2,4,2,1,3,1,1,2,1,2,4,2,2,1,3,4,1,1,2,4
"2744","RIM",1,158,2,2,4,1,1,2,1,1,4,1,1,2,4,2,1,2,1,4,1,1
"2745","RIM",1,159,2,2,1,1,2,1,1,2,1,3,3,1,1,1,2,3,1,1,1,2
"2746","RIM",1,160,3,3,1,1,3,2,3,3,1,3,2,2,1,3,3,2,3,1,1,2
"2747","RIM",1,161,4,4,1,1,3,1,1,4,2,4,4,1,2,1,1,4,1,1,2,4
"2748","RIM",1,162,4,3,1,1,4,2,2,2,1,3,4,1,1,1,4,3,1,1,2,3
"2749","RIM",1,163,2,3,3,1,3,1,1,2,2,3,3,1,2,3,2,3,1,1,2,3
"2750","RIM",1,164,4,4,1,2,2,3,4,1,1,2,1,1,1,1,2,2,2,1,1,2
"2751","RIM",1,165,3,3,1,1,3,1,2,2,2,3,2,1,2,1,3,2,2,1,1,2
"2752","RIM",1,166,4,3,1,1,3,1,1,3,1,4,3,1,1,1,3,3,1,1,3,3
"2753","RIM",1,167,2,4,1,1,3,1,1,2,1,3,4,1,1,1,2,2,1,1,2,2
"2754","RIM",1,168,3,2,1,1,3,1,3,2,1,3,2,1,1,1,3,2,1,1,1,2
"2755","RIM",1,169,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
"2756","RIM",1,170,4,3,1,1,3,1,1,2,1,3,3,1,1,1,4,3,1,1,1,3
"2757","RIM",1,171,3,2,2,3,4,3,1,2,2,3,3,1,2,1,3,1,2,2,3,4
"2758","RIM",1,172,3,4,1,1,4,1,1,3,1,4,3,1,1,1,4,3,1,1,2,4
"2759","RIM",1,173,2,2,2,1,2,1,3,1,2,2,2,2,1,1,2,2,2,1,1,1
"2760","RIM",1,174,4,4,1,1,4,1,3,3,1,3,2,1,1,1,4,3,2,1,1,3
"2761","RIM",1,176,3,3,2,1,3,1,1,4,1,3,3,1,2,3,2,3,1,1,2,4
"2762","RIM",1,177,4,4,2,1,4,2,2,3,2,2,4,1,1,1,4,3,1,1,2,3
"2763","RIM",1,178,2,4,1,1,2,2,3,4,2,3,3,1,2,2,3,3,2,1,2,3
"2764","RIM",1,179,3,3,1,1,2,1,1,2,2,2,4,1,3,2,1,4,1,3,3,3
"2765","RIM",1,180,2,2,2,1,2,1,1,1,1,3,3,1,1,2,2,2,1,1,2,3
"2766","RIM",1,181,3,3,1,1,3,1,1,2,1,3,3,1,1,1,2,2,1,2,2,2
"2767","RIM",1,182,2,2,2,1,2,1,1,2,2,3,2,2,2,2,3,2,2,1,2,3
"2768","RIM",1,183,2,3,1,1,2,1,1,2,2,2,3,1,2,1,2,3,1,2,3,3
"2769","RIM",1,184,3,3,2,1,3,1,1,2,1,3,3,1,2,1,2,3,1,1,2,3
"2770","RIM",1,185,1,2,4,3,1,2,3,1,4,1,3,4,4,4,1,2,2,3,2,1
"2771","RIM",1,186,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2
"2772","RIM",1,187,4,4,1,1,3,1,1,3,1,2,3,1,1,1,2,1,1,1,1,1
"2773","RIM",1,188,3,3,2,1,3,2,1,3,2,3,4,2,3,3,2,3,2,3,3,3
"2774","RIM",1,189,1,2,4,3,1,2,2,2,3,1,2,3,3,3,1,2,4,3,2,1
"2775","RIM",1,190,4,3,1,1,3,1,1,4,1,2,3,1,1,1,4,2,1,1,1,2
"2776","RIM",1,191,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"2777","RIM",1,192,2,4,1,1,3,1,1,2,2,4,4,1,1,1,3,4,1,2,4,4
"2778","RIM",1,193,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"2779","RIM",1,194,3,4,1,1,3,1,1,2,1,3,3,1,1,1,3,4,1,1,3,3
"2780","RIM",1,195,2,1,3,1,2,1,3,1,2,1,1,1,1,4,2,1,3,1,1,1
"2781","RIM",1,196,2,2,4,1,3,2,1,2,1,2,2,1,1,1,3,2,1,1,1,2
"2782","RIM",1,197,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1
"2783","RIM",1,198,2,3,3,1,2,1,1,2,3,3,2,2,2,2,3,3,2,1,1,2
"2784","RIM",1,199,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,4,2,1,1
"2785","RIM",1,200,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,2,4
"2786","RIM",1,201,2,3,3,1,2,2,3,1,4,3,1,3,4,4,1,3,4,4,4,3
"2787","RIM",1,203,3,3,1,1,2,1,1,2,3,2,4,1,2,1,3,4,1,1,3,3
"2788","RIM",1,204,3,3,2,1,2,2,2,2,1,3,1,1,1,1,2,3,1,1,1,2
"2789","RIM",1,205,2,4,1,1,4,1,2,4,1,3,4,1,1,1,3,3,1,1,1,2
"2790","RIM",1,206,3,3,2,1,3,1,1,4,2,4,3,1,1,1,4,3,1,1,3,3
"2791","RIM",1,207,4,3,1,1,4,2,2,1,1,4,3,1,1,1,4,4,1,1,2,3
"2792","RIM",1,208,3,3,2,1,4,1,2,3,1,3,3,1,2,1,3,3,1,2,3,3
"2793","RIM",1,209,2,2,4,3,2,3,4,2,2,1,2,2,1,3,1,1,2,2,1,1
"2794","RIM",1,210,4,3,1,1,4,1,2,2,1,3,2,1,1,1,3,1,2,1,1,2
"2795","RIM",1,211,2,2,2,1,2,1,1,1,3,2,3,2,3,3,1,2,1,2,2,2
"2796","RIM",1,212,2,3,2,1,2,1,2,2,2,2,3,2,2,2,2,2,1,3,2,2
"2797","RIM",1,213,2,3,1,2,3,1,3,4,2,3,3,1,1,1,3,4,1,1,2,3
"2798","RIM",1,214,3,3,1,1,4,1,1,2,1,3,3,1,1,1,3,3,1,1,1,2
"2799","RIM",1,215,3,3,1,1,4,1,1,3,1,4,3,1,3,1,2,3,1,1,2,3
"2800","RIM",1,216,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,3,1,2,2,2
"2801","RIM",1,217,1,3,3,1,2,1,1,1,2,2,3,1,3,2,3,3,1,1,3,3
"2802","RIM",1,218,1,2,4,1,1,1,1,3,3,2,3,3,3,3,1,2,2,3,1,2
"2803","RIM",1,219,2,1,1,2,2,1,3,2,1,2,1,1,1,1,2,2,2,1,1,1
"2804","RIM",1,220,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1
"2805","RIM",1,221,3,2,2,1,3,1,3,2,2,2,2,3,2,1,3,2,3,2,3,1
"2806","RIM",1,222,3,3,2,1,3,1,2,1,2,3,3,2,1,1,3,3,2,1,1,2
"2807","RIM",1,223,4,4,1,1,4,1,1,3,2,2,3,1,1,1,4,4,1,1,1,4
"2808","RIM",1,224,3,3,1,1,3,1,2,2,1,3,3,1,1,1,3,3,2,1,2,2
"2809","RIM",1,226,3,3,1,1,2,1,1,1,1,2,2,1,1,1,3,2,1,1,1,1
"2810","RIM",1,227,2,1,3,3,2,4,4,2,2,2,2,2,1,2,2,2,3,1,1,2
"2811","RIM",1,228,4,3,1,1,2,1,1,2,1,3,2,1,1,1,3,3,1,1,1,2
"2812","RIM",1,229,2,3,3,1,1,1,2,1,2,2,3,1,3,2,2,2,1,1,2,2
"2813","RIM",1,230,4,3,2,1,3,1,1,2,2,4,4,1,1,2,3,4,1,2,4,4
"2814","RIM",1,231,3,3,1,1,3,1,1,2,1,3,2,1,1,1,2,2,1,1,1,2
"2815","RIM",1,232,2,3,1,1,3,1,1,3,2,3,4,1,2,2,3,4,1,1,4,4
"2816","RIM",1,233,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,1,1
"2817","RIM",1,234,2,4,1,1,3,1,1,2,1,3,4,1,1,3,2,4,1,1,4,4
"2818","RIM",1,235,2,2,3,1,3,1,1,2,3,2,2,1,3,3,2,2,2,3,3,3
"2819","RIM",1,236,3,3,1,1,3,1,1,2,1,3,4,1,1,1,3,3,1,1,3,3
"2820","RIM",1,237,1,2,1,1,1,1,4,1,3,2,3,2,3,3,1,1,3,3,1,1
"2821","RIM",1,238,2,2,4,4,3,4,4,2,3,2,2,2,3,1,1,1,4,1,1,1
"2822","RIM",1,239,3,1,3,1,2,3,3,2,3,1,2,2,1,2,2,1,3,2,1,1
"2823","RIM",1,240,3,3,1,1,3,1,1,2,2,3,3,1,1,1,3,3,2,1,3,3
"2824","RIM",1,241,3,2,1,1,4,1,1,3,2,2,3,1,2,1,3,4,1,1,2,3
"2825","RIM",1,242,2,4,1,1,2,1,1,3,1,3,4,1,1,3,2,3,1,1,3,3
"2826","RIM",1,243,1,1,1,2,1,2,2,1,4,1,1,4,4,3,1,1,2,2,1,1
"2827","RIM",1,244,3,4,1,1,4,1,1,3,2,3,2,1,1,2,2,4,1,1,3,4
"2828","RIM",1,245,3,2,1,1,3,1,1,2,1,3,3,1,1,1,2,3,1,1,2,2
"2829","RIM",1,246,1,2,3,1,2,1,2,1,4,2,3,2,3,3,1,2,1,2,2,2
"2830","RIM",1,247,4,4,1,1,4,1,1,2,1,4,3,1,1,1,4,4,1,1,4,4
"2831","RIM",1,248,3,3,1,1,1,1,1,3,1,3,3,1,2,1,2,2,1,1,2,3
"2832","RIM",1,250,3,2,1,1,2,2,3,1,2,2,1,2,1,1,2,2,2,1,1,1
"2833","RIM",1,251,2,2,2,3,2,1,1,3,2,2,3,2,2,2,2,1,2,1,1,1
"2834","RIM",1,252,3,4,1,1,3,1,1,4,1,3,4,1,1,1,3,3,1,1,2,4
"2835","RIM",1,253,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,4,4
"2836","RIM",1,254,2,2,1,1,2,1,1,3,3,3,3,3,4,3,3,3,2,2,2,3
"2837","RIM",1,255,4,4,1,1,4,1,1,4,1,3,3,1,1,1,3,4,1,1,2,3
"2838","RIM",1,256,2,4,3,1,3,1,1,4,4,3,4,3,3,3,2,3,1,3,3,3
"2839","RIM",1,257,4,4,1,1,4,1,2,3,1,3,3,1,1,1,4,3,1,1,1,2
"2840","RIM",1,258,3,4,1,1,3,1,1,2,2,3,4,2,2,1,3,4,1,1,3,4
"2841","RIM",1,259,1,2,2,1,2,1,1,3,2,2,3,2,3,2,1,4,1,2,3,4
"2842","RIM",1,260,3,2,2,1,2,2,3,3,1,2,2,2,1,1,2,3,2,1,1,2
"2843","RIM",1,261,2,2,3,1,1,2,3,1,3,1,2,2,2,2,1,1,2,2,1,1
"2844","RIM",1,262,3,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,3,1,2,2
"2845","RIM",1,263,4,4,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2
"2846","RIM",1,264,4,4,1,1,3,1,1,2,1,3,2,1,1,1,3,3,1,1,1,2
"2847","RIM",1,265,2,2,3,2,2,2,3,3,2,3,2,3,2,3,2,3,1,1,3,3
"2848","RIM",1,266,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,2
"2849","RIM",1,267,2,4,1,1,2,1,1,3,2,3,4,1,1,1,2,3,1,1,2,2
"2850","RIM",1,268,2,3,1,1,4,1,1,2,1,4,3,1,1,1,3,4,1,1,2,3
"2851","RIM",1,269,2,3,3,1,2,1,2,3,3,3,3,3,4,3,2,2,1,2,2,3
"2852","RIM",1,271,3,4,1,1,3,1,1,2,2,2,4,1,1,2,3,2,1,1,2,2
"2853","RIM",1,272,2,3,2,1,2,1,3,2,3,3,3,2,2,2,2,2,1,2,2,2
"2854","RIM",1,273,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
"2855","RIM",1,274,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,3,3
"2856","RIM",1,275,2,3,2,1,3,1,2,2,2,3,2,1,2,3,2,2,1,1,2,3
"2857","RIM",1,276,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"2858","RIM",1,277,4,4,1,1,4,1,1,2,1,3,2,1,1,1,4,4,1,1,3,4
"2859","RIM",1,278,2,3,2,2,2,1,2,2,2,3,3,2,3,2,2,3,1,2,3,3
"2860","RIM",1,279,4,4,2,1,4,1,1,1,2,4,4,2,2,1,4,4,1,1,3,4
"2861","RIM",1,280,4,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,2,3
"2862","RIM",1,281,2,3,1,1,2,1,1,2,2,2,2,2,1,1,3,3,2,1,2,3
"2863","RIM",1,283,4,4,1,1,4,1,1,2,1,4,3,1,1,1,4,4,1,1,1,3
"2864","RIM",1,284,2,3,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,2
"2865","RIM",1,285,3,4,1,1,3,1,1,2,1,3,2,2,2,1,3,3,2,1,2,2
"2866","RIM",1,286,3,3,2,1,3,1,2,1,2,2,3,2,2,1,3,3,2,1,2,3
"2867","RIM",1,287,3,2,1,1,2,1,3,1,1,4,2,1,1,1,3,1,2,1,1,2
"2868","RIM",1,288,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1
"2869","RIM",1,1004,4,3,1,1,4,1,1,4,1,3,2,1,1,1,3,4,1,1,2,4
"2870","RIM",1,1075,3,3,1,1,3,1,1,4,2,3,3,1,2,2,3,3,1,2,3,3
"2871","RIM",1,1085,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1
"2872","RIM",1,1088,3,3,1,1,3,1,2,2,3,2,2,1,2,1,3,2,1,1,2,3
"2873","RIM",1,1100,3,2,1,1,3,1,2,2,1,3,1,1,1,1,3,2,1,1,2,2
"2874","RIM",1,1105,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,3,4
"2875","RIM",1,1119,2,3,1,1,3,1,1,4,3,4,4,2,3,2,4,4,1,2,3,4
"2876","RIM",1,1122,3,4,1,1,3,1,1,3,2,3,4,2,1,1,3,3,1,1,2,3
"2877","RIM",1,1129,2,2,1,1,2,1,3,1,2,2,2,1,1,1,2,2,2,1,1,1
"2878","RIM",1,1131,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1
"2879","RIM",1,1136,4,4,1,1,4,1,1,2,2,1,3,1,1,1,4,2,1,1,1,3
"2880","RIM",1,1139,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"2881","RIM",1,1160,4,3,2,1,2,1,1,3,1,3,2,1,2,1,4,4,1,1,2,4
"2882","RIM",1,1174,3,3,2,1,2,2,2,1,2,3,2,2,1,2,2,2,3,2,1,2
"2883","RIM",1,1181,3,3,1,1,3,1,1,2,1,3,3,1,1,2,3,2,1,2,2,2
"2884","RIM",1,1184,2,2,3,1,3,1,1,2,1,2,3,1,3,2,1,2,1,2,2,3
"2885","RIM",1,1185,4,4,1,1,4,1,1,3,2,4,3,1,1,1,3,NA,NA,NA,NA,NA
"2886","RIM",1,1192,2,1,3,3,1,3,4,1,3,1,4,3,1,3,1,1,4,1,2,1
"2887","RIM",1,1193,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2
"2888","RIM",1,1200,2,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,3,2,2,2
"2889","RIM",1,1204,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2
"2890","RIM",1,1211,2,4,1,1,3,1,2,3,4,3,4,1,3,3,1,2,2,2,3,3
"2891","RIM",1,1220,2,3,1,1,2,1,2,2,2,2,3,1,1,1,2,3,1,1,2,3
"2892","RIM",1,1227,2,4,1,1,2,1,3,2,1,2,4,1,2,1,1,3,3,1,2,3
"2893","RIM",1,1249,2,4,1,1,2,1,1,2,1,3,3,1,2,1,2,2,1,2,3,3
"2894","RIM",1,1250,4,2,1,1,3,1,1,3,2,3,2,1,1,2,3,4,1,1,2,3
"2895","RIM",1,1253,3,4,1,1,3,1,1,4,2,4,4,1,2,2,3,4,1,1,4,4
"2896","RIM",1,1258,3,3,2,1,3,1,1,3,1,3,3,1,2,1,3,4,1,2,3,3
"2897","RIM",1,1266,1,2,4,1,2,2,3,1,3,1,3,4,4,4,1,2,3,4,3,2
"2898","RIM",1,1268,2,3,1,1,2,1,1,2,1,2,3,1,2,1,2,3,1,1,3,3
"2899","RIM",1,1273,3,3,1,2,3,1,2,3,1,3,3,2,2,2,3,4,1,2,3,3
"2900","RIM",1,1274,3,2,1,1,3,1,1,2,2,2,2,1,1,1,3,3,1,1,2,2
"2901","RIM",1,1282,2,3,1,3,2,1,2,2,1,1,4,1,1,1,2,2,1,1,1,2
"2902","RIM",1,1286,4,4,1,1,4,1,1,3,1,3,4,1,1,1,4,4,1,1,3,4
"2903","RIM",1,2105,3,3,1,1,3,1,2,2,2,3,3,1,1,2,3,3,2,1,2,3
"2904","RIM",1,2119,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,3,3
"2905","RIM",1,2129,2,2,3,2,3,1,2,4,3,3,3,2,2,NA,3,2,2,1,1,3
"2906","RIM",1,2135,2,3,1,1,2,1,1,2,1,2,2,1,3,3,2,3,1,2,2,3
"2907","RIM",1,2139,2,2,3,1,2,2,2,1,2,2,2,3,3,1,2,2,2,2,1,2
"2908","RIM",1,2160,2,3,2,1,2,1,4,2,1,2,2,2,2,2,2,2,1,1,2,3
"2909","RIM",1,2169,4,3,1,1,4,1,1,3,1,3,3,1,1,1,3,3,1,1,2,4
"2910","RIM",1,2174,2,3,2,1,2,1,2,2,2,3,2,2,2,2,3,3,1,1,1,2
"2911","RIM",1,2181,2,2,2,1,2,1,3,2,2,3,3,1,3,3,1,2,1,2,1,2
"2912","RIM",1,2184,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1
"2913","RIM",1,2193,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1
"2914","RIM",1,2200,1,1,2,1,2,2,3,1,3,2,2,3,4,4,1,2,3,3,1,2
"2915","RIM",1,2220,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2
"2916","RIM",1,2236,4,3,1,2,3,1,3,2,1,2,2,1,2,1,3,3,3,1,1,2
"2917","RIM",1,2258,2,1,4,3,2,1,3,2,2,1,2,1,1,2,1,1,3,3,2,1
"2918","RIM",1,2268,2,2,4,1,2,1,1,2,4,2,2,4,3,3,2,2,1,3,2,2
"2919","RIM",1,2274,2,2,1,1,2,1,1,2,1,2,2,1,1,1,3,2,1,1,1,2
"2920","RIM",1,2286,2,3,2,1,2,1,1,2,1,2,4,1,1,1,2,3,1,1,3,3
"2921","RIM",1,3105,3,3,3,1,2,1,1,1,3,2,3,1,3,2,2,2,1,1,2,2
"2922","RIM",1,3139,3,3,3,1,3,3,4,2,1,2,3,2,1,1,2,3,4,2,1,2
"2923","RIM",1,3174,2,2,1,1,2,1,1,2,2,2,3,2,3,2,2,2,1,1,1,3
"2924","RIM",1,3181,3,3,1,2,2,1,1,2,4,2,3,1,2,1,2,2,1,1,2,2
"2925","RIM",1,3184,2,4,2,1,3,1,1,2,2,3,4,1,2,1,2,3,1,2,1,3
"2926","RIM",1,3258,2,3,2,1,2,1,1,3,2,2,3,1,1,1,2,3,2,1,1,3
"2927","RIM",1,3286,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1
"2928","RIM",1,4181,4,3,1,2,4,1,1,4,2,4,3,1,1,1,4,4,2,1,2,4
"2929","RIM",1,4184,3,1,1,1,2,1,3,1,1,3,4,1,1,1,2,1,2,1,1,1
"2930","RIM",3,1,2,2,2,1,2,2,3,1,2,2,1,2,1,2,3,2,2,1,1,2
"2931","RIM",3,2,2,4,1,1,3,1,1,3,1,3,3,1,1,2,3,3,1,2,2,3
"2932","RIM",3,3,3,3,2,1,3,1,3,3,1,2,2,2,1,1,3,2,2,1,1,3
"2933","RIM",3,4,2,2,1,1,2,1,1,3,2,2,3,2,1,2,3,2,1,1,1,3
"2934","RIM",3,5,2,2,3,3,1,4,4,1,3,2,1,1,2,3,1,2,4,4,1,1
"2935","RIM",3,6,4,4,1,1,4,1,1,2,1,3,3,1,1,1,4,4,1,1,1,4
"2936","RIM",3,7,2,2,2,1,2,1,2,2,2,2,2,2,3,3,2,2,2,3,1,2
"2937","RIM",3,8,3,3,2,1,1,1,1,1,2,3,3,1,2,2,3,3,1,1,2,3
"2938","RIM",3,9,2,2,2,1,2,1,1,2,3,2,3,1,2,2,2,2,1,2,1,2
"2939","RIM",3,10,4,3,3,3,2,2,3,1,2,3,3,3,3,3,2,3,3,1,2,3
"2940","RIM",3,11,2,1,2,1,2,2,3,1,2,2,1,1,3,2,1,3,1,1,1,2
"2941","RIM",3,12,1,1,4,3,1,4,4,1,4,1,1,4,4,4,1,1,4,4,1,1
"2942","RIM",3,13,2,2,3,1,1,1,2,3,4,2,3,2,4,2,2,3,2,2,3,3
"2943","RIM",3,14,3,3,1,2,3,1,2,3,2,3,2,1,1,1,3,2,2,1,2,3
"2944","RIM",3,15,3,2,2,1,3,2,2,2,2,3,3,1,2,3,2,2,2,1,2,3
"2945","RIM",3,16,3,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2
"2946","RIM",3,17,1,2,3,2,2,2,1,2,3,2,3,3,3,4,2,2,2,3,3,2
"2947","RIM",3,18,3,3,1,1,3,1,1,2,1,3,3,1,1,1,2,3,1,1,3,3
"2948","RIM",3,19,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,1,2
"2949","RIM",3,20,4,4,1,1,4,1,2,2,1,3,3,1,1,1,4,4,1,1,2,3
"2950","RIM",3,21,4,3,1,1,3,1,2,3,1,3,3,1,1,1,3,3,2,1,2,3
"2951","RIM",3,22,2,2,1,1,2,1,1,2,1,2,1,1,1,1,3,2,1,1,2,3
"2952","RIM",3,23,2,2,1,3,2,2,4,1,1,2,2,1,1,1,3,2,4,1,2,2
"2953","RIM",3,24,3,4,1,1,3,1,1,1,2,3,3,1,1,1,3,2,1,1,1,2
"2954","RIM",3,25,2,1,3,2,1,4,4,3,2,1,1,2,2,2,1,1,3,1,1,1
"2955","RIM",3,26,2,3,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2
"2956","RIM",3,27,4,3,1,1,4,1,1,2,1,3,3,1,1,1,4,4,1,1,2,4
"2957","RIM",3,28,3,2,2,1,3,1,4,3,2,3,2,1,1,1,3,3,2,1,2,3
"2958","RIM",3,29,2,2,3,1,2,1,1,2,2,2,2,1,2,2,2,3,1,1,2,3
"2959","RIM",3,30,4,3,1,1,4,1,1,1,1,3,3,1,1,1,4,4,2,1,2,2
"2960","RIM",3,31,3,3,2,1,3,1,1,2,1,3,4,1,1,1,3,3,1,1,1,2
"2961","RIM",3,32,3,3,1,1,3,1,2,2,1,3,3,1,1,2,3,3,1,1,2,3
"2962","RIM",3,33,2,3,2,1,2,1,2,1,3,2,3,2,2,1,3,4,2,1,3,4
"2963","RIM",3,34,2,2,4,3,1,3,2,1,3,2,2,3,2,4,2,1,3,3,1,1
"2964","RIM",3,35,3,3,1,1,4,1,1,2,1,3,4,1,1,1,2,4,1,2,3,4
"2965","RIM",3,36,2,3,1,1,3,1,4,4,1,2,2,1,1,1,3,3,4,1,2,2
"2966","RIM",3,37,2,2,2,3,2,1,4,2,3,2,3,3,4,2,2,2,3,3,2,3
"2967","RIM",3,38,2,2,2,1,2,1,1,3,2,2,3,2,2,2,2,2,1,2,3,2
"2968","RIM",3,39,4,2,1,2,3,1,1,2,1,2,2,1,1,1,2,3,1,1,2,2
"2969","RIM",3,40,1,2,3,4,1,3,4,1,4,2,2,3,3,3,1,2,4,3,2,2
"2970","RIM",3,41,2,3,3,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3,3,3
"2971","RIM",3,42,3,3,1,1,3,1,2,3,2,3,3,2,2,1,3,3,2,1,1,4
"2972","RIM",3,43,4,3,1,1,4,1,1,3,1,4,3,1,1,1,4,3,1,1,2,3
"2973","RIM",3,44,2,3,4,1,2,2,3,2,4,2,4,2,4,3,2,3,1,3,2,2
"2974","RIM",3,45,2,3,2,1,3,1,1,2,2,3,3,1,1,1,3,2,1,1,1,2
"2975","RIM",3,46,2,1,3,4,2,3,4,2,3,2,1,4,3,2,2,1,4,2,1,2
"2976","RIM",3,47,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,3,1,1,2,2
"2977","RIM",3,48,3,3,3,1,2,1,1,1,1,2,3,1,1,1,1,2,1,1,1,2
"2978","RIM",3,49,2,2,2,1,2,2,4,2,3,2,2,2,1,2,2,2,3,1,1,2
"2979","RIM",3,50,2,2,1,2,3,2,3,1,2,2,2,1,1,1,2,3,2,1,2,2
"2980","RIM",3,51,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,3,4
"2981","RIM",3,52,2,3,2,1,2,1,2,4,2,3,3,2,3,2,3,3,2,2,3,3
"2982","RIM",3,53,3,3,1,2,3,1,2,2,1,2,2,1,1,1,3,4,1,1,3,3
"2983","RIM",3,54,3,3,2,1,2,1,1,2,2,3,2,1,1,1,3,2,1,1,1,2
"2984","RIM",3,55,4,4,1,1,4,1,3,2,2,3,2,2,1,1,4,3,2,1,1,1
"2985","RIM",3,56,3,2,1,1,2,1,2,1,1,2,2,1,1,1,2,3,1,1,1,2
"2986","RIM",3,57,3,4,1,1,3,1,2,2,1,3,4,1,1,3,3,4,1,1,4,4
"2987","RIM",3,58,3,3,1,1,4,1,1,4,1,3,3,1,2,1,2,3,1,2,3,3
"2988","RIM",3,59,2,2,3,1,3,1,2,1,2,2,4,3,3,3,2,2,3,2,1,2
