"","id","time","study","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"642",146,2,"XRAY",2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2
"643",188,2,"XRAY",1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2
"644",194,2,"XRAY",1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1
"645",158,2,"XRAY",1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"646",151,2,"XRAY",1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1
"647",157,2,"XRAY",1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2
"648",191,2,"XRAY",1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2
"649",181,2,"XRAY",1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1
"650",152,2,"XRAY",1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1
"651",178,2,"XRAY",1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2
"652",184,2,"XRAY",1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2
"653",169,2,"XRAY",1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2
"654",145,2,"XRAY",2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2
"655",196,2,"XRAY",1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,2
"656",179,2,"XRAY",1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1
"657",192,2,"XRAY",1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2
"658",168,2,"XRAY",1,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2
"659",161,2,"XRAY",1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1
"660",189,2,"XRAY",1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1
"661",186,2,"XRAY",1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,NA,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2
"662",170,2,"XRAY",1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2
"663",199,2,"XRAY",1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2
"664",195,2,"XRAY",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,NA,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2
"665",187,2,"XRAY",1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1
"666",165,2,"XRAY",1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2
"667",160,2,"XRAY",1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2
"668",147,2,"XRAY",1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
"669",200,2,"XRAY",1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2
"670",190,2,"XRAY",1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2
"671",171,2,"XRAY",1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1
"672",148,2,"XRAY",1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2
"673",155,2,"XRAY",1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2
"674",177,2,"XRAY",2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2
"675",164,2,"XRAY",1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2
"676",176,2,"XRAY",1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2
"677",162,2,"XRAY",2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,NA,1,1,2,1,2
"678",143,2,"XRAY",2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2
"679",198,2,"XRAY",1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1
"680",154,2,"XRAY",1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2
"681",183,2,"XRAY",1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1
"682",149,2,"XRAY",1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2
"683",180,2,"XRAY",1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2
"684",193,2,"XRAY",1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2
"685",173,2,"XRAY",1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"686",172,2,"XRAY",2,2,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1
"687",182,2,"XRAY",1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1
"688",153,2,"XRAY",1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1
"689",144,2,"XRAY",2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1
"690",174,2,"XRAY",1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2
"1100",37,1,"CART",1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,NA,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1
"2100",24,1,"CART",1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,2
"3100",23,1,"CART",1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2
"4100",10,1,"CART",1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2
"5100",60,1,"CART",1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,2
"691",13,1,"CART",1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2
"710",52,1,"CART",1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2
"810",51,1,"CART",1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2
"910",20,1,"CART",2,1,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2
"1010",45,1,"CART",2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2
"1110",48,1,"CART",2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1
"1210",50,1,"CART",1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,NA,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,2
"1310",42,1,"CART",1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,NA,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2
"1410",4,1,"CART",1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2
"1510",34,1,"CART",1,2,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"1610",46,1,"CART",2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"1710",54,1,"CART",1,1,1,1,1,2,1,NA,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2
"1810",40,1,"CART",1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2
"1910",56,1,"CART",2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1
"2010",14,1,"CART",1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,1,2,1
"2110",33,1,"CART",1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2
"2210",61,1,"CART",1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2
"2310",36,1,"CART",1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2
"2410",44,1,"CART",1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2
"2510",28,1,"CART",2,2,1,2,1,2,1,2,1,2,2,1,NA,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2
"2610",2,1,"CART",2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"2710",12,1,"CART",1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1
"2810",30,1,"CART",1,NA,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,NA,1,1,1,2,NA,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1
"2910",55,1,"CART",1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2
"3010",53,1,"CART",1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
"3110",22,1,"CART",2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,NA,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2
"3210",16,1,"CART",1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1
"3310",1,1,"CART",2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2
"3410",62,1,"CART",1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2
"3510",35,1,"CART",2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"3610",5,1,"CART",1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1
"3710",47,1,"CART",1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2
"3810",38,1,"CART",2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2
"3910",58,1,"CART",1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2
"4010",39,1,"CART",1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2
"4110",49,1,"CART",2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2
"4210",25,1,"CART",2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2
"4310",15,1,"CART",2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2
"4410",32,1,"CART",1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2
"4510",8,1,"CART",1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1
"4610",6,1,"CART",2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2
"4710",43,1,"CART",2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2
"4810",59,1,"CART",1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2
"4910",19,1,"CART",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2
"5010",17,1,"CART",1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2
"5110",26,1,"CART",2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2
"5210",18,1,"CART",1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,NA,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2
"5310",3,1,"CART",1,2,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2
"5410",31,1,"CART",1,1,1,2,1,1,2,2,2,2,1,1,1,1,NA,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1
"5510",57,1,"CART",2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2
"5610",21,1,"CART",1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2
"5710",11,1,"CART",1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
"5810",63,1,"CART",2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2
"5910",41,1,"CART",1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2
"6010",29,1,"CART",2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2
