"","study","time","id","pleasant","nervous","not.satisfied","wish.happy","failure","rested","calm","difficulties","worry","happy","disturbing.thoughts","lack.self.confidence","secure","decisive","inadequate","content","thoughts.bother","disappointments","steady","tension"
"1790","RIM","1",161,4,1,1,1,1,3,4,1,2,4,2,1,4,2,1,4,2,1,4,1
"1791","RIM","1",162,3,2,1,2,2,3,4,1,2,3,3,1,3,4,1,4,3,2,4,1
"1792","RIM","1",163,4,2,2,1,2,3,4,1,1,4,2,1,4,2,2,3,2,1,4,2
"1793","RIM","1",164,4,2,2,1,1,3,4,1,2,4,1,1,4,2,1,4,2,2,4,3
"1794","RIM","1",165,2,2,2,2,2,2,3,2,3,2,4,3,2,3,2,2,2,3,2,2
"1795","RIM","1",166,3,1,2,1,1,3,3,2,3,4,2,1,3,2,1,3,2,1,3,2
"1796","RIM","1",167,4,2,1,1,2,3,4,1,1,4,1,1,4,2,1,2,1,1,4,2
"1797","RIM","1",168,2,3,1,3,2,2,3,2,3,2,3,3,2,3,2,2,3,3,2,3
"1798","RIM","1",169,4,2,2,2,1,4,4,2,2,4,3,2,4,3,2,3,2,2,3,2
"1799","RIM","1",170,4,2,2,1,1,3,2,2,3,4,3,2,4,2,1,4,2,3,2,2
"1800","RIM","1",171,3,2,2,3,2,2,4,2,3,3,4,2,3,3,2,3,3,2,3,3
"1801","RIM","1",172,4,1,2,1,1,3,3,1,1,4,1,1,4,1,1,4,1,1,4,1
"1802","RIM","1",173,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,3,2
"1803","RIM","1",174,2,2,2,3,1,2,2,2,3,2,3,3,2,2,2,2,1,2,2,4
"1804","RIM","1",176,4,2,1,1,1,3,3,1,1,4,2,1,4,2,1,4,2,1,3,1
"1805","RIM","1",177,4,2,1,1,2,3,4,1,1,4,3,1,4,2,1,4,2,2,4,1
"1806","RIM","1",178,3,2,1,2,1,3,3,2,1,3,1,1,4,2,2,3,1,1,3,2
"1807","RIM","1",179,4,2,1,1,1,2,3,2,2,4,1,1,3,2,1,4,2,1,4,3
"1808","RIM","1",180,3,1,2,2,1,1,3,3,2,3,1,2,3,2,2,3,1,1,3,2
"1809","RIM","1",181,2,3,3,3,2,2,1,2,3,2,2,3,2,2,3,2,2,2,2,2
"1810","RIM","1",182,2,2,1,3,2,2,3,2,2,2,3,3,2,1,2,2,2,2,3,2
"1811","RIM","1",183,3,2,2,2,2,2,3,2,2,3,1,1,3,1,2,3,2,1,3,2
"1812","RIM","1",184,3,2,1,2,1,3,3,3,2,3,3,2,3,4,2,3,2,2,2,2
"1813","RIM","1",185,3,2,2,4,1,2,3,3,4,3,3,1,2,2,1,3,3,3,2,2
"1814","RIM","1",186,3,2,1,2,2,2,2,2,3,3,3,2,3,1,2,2,1,2,3,1
"1815","RIM","1",187,4,2,1,1,1,3,4,2,1,4,2,1,4,2,1,4,2,2,3,2
"1816","RIM","1",188,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3
"1817","RIM","1",189,4,3,2,2,2,1,3,3,4,3,3,2,2,3,2,3,3,4,3,3
"1818","RIM","1",190,3,2,2,3,3,3,2,2,3,2,3,2,3,2,2,2,2,2,2,2
"1819","RIM","1",191,3,2,1,1,2,3,3,2,2,3,1,1,3,2,1,3,2,1,3,2
"1820","RIM","1",192,4,2,2,2,2,3,4,2,1,4,2,2,3,3,2,3,1,2,3,1
"1821","RIM","1",193,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1822","RIM","1",194,3,2,2,2,1,3,3,1,2,3,2,2,3,2,2,3,2,1,3,2
"1823","RIM","1",195,2,3,3,3,3,2,2,3,4,2,3,3,2,3,2,2,4,4,2,4
"1824","RIM","1",196,2,2,1,1,3,2,1,3,3,2,4,2,2,3,3,1,4,4,1,3
"1825","RIM","1",197,3,2,2,2,1,2,2,3,2,2,4,1,3,1,2,3,2,3,1,3
"1826","RIM","1",198,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2
"1827","RIM","1",199,3,2,2,3,1,2,3,2,2,3,2,2,2,2,2,3,1,2,3,1
"1828","RIM","1",200,4,2,2,1,1,3,3,1,3,4,2,2,3,2,2,4,2,1,3,2
"1829","RIM","1",201,3,1,2,4,2,1,1,2,4,2,4,4,1,4,4,2,3,2,2,2
"1830","RIM","1",203,3,2,1,1,1,3,4,2,2,3,2,1,3,2,1,3,1,1,3,1
"1831","RIM","1",204,3,3,1,3,2,2,2,1,2,3,3,4,3,3,2,3,2,2,2,2
"1832","RIM","1",205,4,2,2,2,1,1,3,2,3,4,1,1,4,4,2,4,3,1,4,2
"1833","RIM","1",206,2,2,1,2,2,3,3,2,2,3,1,2,3,2,1,3,2,1,4,2
"1834","RIM","1",207,2,1,1,1,2,1,3,1,1,3,2,2,2,2,2,3,1,1,3,1
"1835","RIM","1",208,3,2,1,2,2,3,3,1,2,3,2,1,3,2,2,3,1,2,4,2
"1836","RIM","1",209,2,2,2,3,1,2,1,1,2,2,3,2,2,1,2,2,3,2,3,3
"1837","RIM","1",210,4,1,1,1,2,4,3,1,2,3,2,3,2,1,1,3,2,2,2,2
"1838","RIM","1",211,4,2,1,1,3,2,3,4,3,4,3,1,3,2,2,3,2,2,3,1
"1839","RIM","1",212,3,1,1,1,2,2,3,2,2,3,2,1,3,2,1,3,1,1,3,2
"1840","RIM","1",213,3,2,1,1,1,2,4,2,2,2,1,2,4,4,2,3,2,2,3,1
"1841","RIM","1",214,3,1,1,1,1,3,3,1,2,3,2,1,3,2,1,3,1,1,4,1
"1842","RIM","1",215,3,2,2,2,1,2,3,2,2,3,1,1,3,2,2,3,2,1,3,2
"1843","RIM","1",216,2,2,1,3,2,2,3,2,2,3,2,2,2,3,2,3,2,2,3,1
"1844","RIM","1",217,4,4,2,3,2,2,3,2,2,3,1,2,4,4,2,3,4,2,4,2
"1845","RIM","1",218,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2
"1846","RIM","1",219,3,1,2,2,1,2,2,3,2,3,3,2,2,1,3,2,3,2,2,2
"1847","RIM","1",220,3,2,1,2,2,2,4,2,2,3,2,1,4,4,2,3,2,2,3,1
"1848","RIM","1",221,3,2,2,3,2,2,3,2,2,3,2,2,3,1,2,2,3,2,2,2
"1849","RIM","1",222,3,2,1,1,1,2,3,2,1,3,1,1,3,3,1,2,2,1,3,1
"1850","RIM","1",223,4,2,1,1,1,3,3,1,2,4,1,2,4,3,1,4,1,1,4,1
"1851","RIM","1",224,3,2,2,2,1,2,3,2,3,3,4,3,2,2,2,3,2,4,3,3
"1852","RIM","1",226,4,3,2,1,1,3,3,1,1,4,2,1,4,2,1,4,1,1,4,1
"1853","RIM","1",227,2,1,2,2,1,2,3,2,1,2,2,2,2,1,3,2,1,2,3,2
"1854","RIM","1",228,4,3,1,1,2,2,3,3,3,4,2,3,2,4,2,3,2,2,3,2
"1855","RIM","1",229,3,2,1,2,2,2,3,2,2,3,2,2,3,2,1,3,2,1,3,1
"1856","RIM","1",230,3,2,1,2,1,3,4,2,2,4,1,1,3,2,1,3,2,1,3,1
"1857","RIM","1",231,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2
"1858","RIM","1",232,4,2,1,1,1,3,4,1,1,4,1,2,4,2,1,4,1,1,4,2
"1859","RIM","1",233,4,1,1,1,1,3,4,1,1,4,1,1,4,1,1,4,1,1,4,1
"1860","RIM","1",234,4,2,1,2,1,2,3,1,1,4,2,1,4,1,1,4,2,1,4,1
"1861","RIM","1",235,4,2,1,2,1,3,3,2,2,4,2,3,2,4,1,3,3,1,2,3
"1862","RIM","1",236,3,2,2,1,1,3,4,2,1,4,1,1,4,2,1,3,2,1,4,1
"1863","RIM","1",237,4,3,1,2,1,1,4,3,3,4,1,1,4,1,1,3,2,1,4,1
"1864","RIM","1",238,4,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,4
"1865","RIM","1",239,2,2,2,2,1,2,2,2,2,2,4,2,2,1,2,1,2,3,3,3
"1866","RIM","1",240,3,2,1,1,1,3,3,2,1,4,1,2,3,3,1,3,2,1,3,2
"1867","RIM","1",241,4,2,1,1,1,4,4,1,1,4,1,1,4,3,1,4,1,1,2,1
"1868","RIM","1",242,3,1,1,2,1,1,3,2,2,3,3,1,3,1,1,3,2,2,4,2
"1869","RIM","1",243,2,2,2,3,1,3,3,2,3,2,3,2,3,3,2,2,3,3,2,3
"1870","RIM","1",244,3,2,1,2,1,2,3,2,2,4,2,3,2,4,2,3,1,1,3,1
"1871","RIM","1",245,3,1,1,1,1,2,2,1,2,2,1,1,3,3,1,2,1,1,3,1
"1872","RIM","1",246,2,2,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2
"1873","RIM","1",247,4,3,2,2,2,3,4,2,2,4,2,2,3,3,2,4,2,2,4,2
"1874","RIM","1",248,4,2,2,2,1,3,3,1,1,4,2,2,3,2,2,4,2,1,4,1
"1875","RIM","1",250,2,2,1,3,1,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2
"1876","RIM","1",251,2,2,1,3,3,3,3,2,2,1,2,2,3,2,2,2,2,1,3,2
"1877","RIM","1",252,3,2,1,2,2,2,4,2,2,4,2,1,4,2,1,3,1,1,3,1
"1878","RIM","1",253,4,1,2,1,1,3,4,1,2,4,2,1,4,1,1,4,2,1,4,2
"1879","RIM","1",254,3,3,2,2,2,1,3,2,3,3,3,2,3,1,2,3,2,2,3,1
"1880","RIM","1",255,4,2,1,1,1,3,4,2,1,4,2,1,4,1,1,4,1,1,4,1
"1881","RIM","1",256,4,2,2,1,1,4,3,1,2,4,3,1,4,1,1,4,1,2,4,1
"1882","RIM","1",257,3,2,1,2,1,3,4,2,1,3,2,1,3,1,2,3,2,2,3,2
"1883","RIM","1",258,4,2,1,1,1,2,4,1,2,4,2,1,3,3,1,4,2,1,3,1
"1884","RIM","1",259,3,2,1,1,2,3,3,2,2,4,3,1,4,2,1,4,3,3,4,1
"1885","RIM","1",260,3,2,2,1,2,3,3,3,1,2,2,2,2,4,2,3,1,1,2,2
"1886","RIM","1",261,3,2,2,2,1,2,3,2,2,3,3,1,4,1,2,3,2,2,3,2
"1887","RIM","1",262,3,2,1,3,1,2,3,2,2,3,2,3,2,2,2,3,2,2,4,2
"1888","RIM","1",263,2,2,2,3,2,1,1,2,3,2,3,3,2,2,2,2,1,2,2,2
"1889","RIM","1",264,4,2,1,2,2,2,3,2,2,4,2,2,3,4,2,4,2,1,4,2
"1890","RIM","1",265,2,3,2,NA,2,3,4,3,2,3,3,2,2,3,1,3,4,3,3,2
"1891","RIM","1",266,3,2,2,2,1,3,3,2,2,3,2,2,3,2,2,3,1,1,3,2
"1892","RIM","1",267,2,2,1,2,2,3,3,2,2,2,2,2,3,2,2,3,2,1,4,2
"1893","RIM","1",268,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,3,2,2,3,2
"1894","RIM","1",269,4,3,1,1,2,2,4,3,1,4,2,1,4,3,2,4,1,2,4,1
"1895","RIM","1",271,3,3,1,2,1,2,3,2,2,3,1,1,4,4,1,3,2,1,3,2
"1896","RIM","1",272,3,2,1,3,1,2,3,2,2,4,3,1,3,3,1,3,1,3,3,3
"1897","RIM","1",273,3,3,3,1,1,1,3,1,4,4,4,1,3,3,3,3,3,3,3,3
"1898","RIM","1",274,4,2,2,2,1,2,2,1,2,3,2,2,3,2,2,4,3,1,3,1
"1899","RIM","1",275,3,2,1,3,2,2,3,2,2,3,2,3,2,3,2,2,2,2,2,3
"1900","RIM","1",276,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2
"1901","RIM","1",277,4,3,2,2,1,2,2,2,2,3,2,2,3,2,2,4,2,3,2,2
"1902","RIM","1",278,2,3,1,2,2,2,3,3,2,3,2,2,3,2,1,3,2,2,3,2
"1903","RIM","1",279,2,2,2,3,1,1,4,2,2,2,3,2,2,2,2,3,1,1,4,3
"1904","RIM","1",280,3,1,1,1,1,3,4,1,1,3,2,1,3,2,2,3,1,1,4,1
"1905","RIM","1",281,3,2,2,2,1,2,3,2,3,2,2,2,2,1,2,3,2,2,3,2
"1906","RIM","1",283,2,2,2,2,1,2,2,2,3,2,3,2,2,2,2,2,2,1,4,1
"1907","RIM","1",284,3,2,1,2,1,2,3,2,2,3,2,1,4,2,1,3,2,2,3,2
"1908","RIM","1",285,3,2,2,3,2,3,3,2,2,3,2,2,3,3,2,3,3,2,4,2
"1909","RIM","1",286,3,2,1,2,2,1,3,2,2,3,3,1,3,3,2,3,2,2,4,2
"1910","RIM","1",287,2,2,1,3,1,1,2,4,4,1,2,2,2,4,1,2,1,2,3,1
"1911","RIM","1",288,3,2,1,2,2,2,2,2,1,3,2,2,2,2,2,3,2,2,2,2
"1912","RIM","1",1004,3,2,1,2,1,2,2,2,2,3,3,2,2,2,2,3,2,2,1,3
"1913","RIM","1",1075,3,2,2,2,2,3,3,2,2,3,1,1,3,2,2,3,2,2,3,2
"1914","RIM","1",1085,2,3,2,4,2,2,3,4,4,2,3,4,2,2,3,2,3,4,3,2
"1915","RIM","1",1088,4,2,1,2,1,3,4,2,2,2,2,2,3,2,1,4,2,3,3,1
"1916","RIM","1",1100,3,2,2,2,2,3,2,3,3,2,2,2,3,4,2,3,3,2,3,3
"1917","RIM","1",1105,4,2,1,1,2,2,3,1,1,4,1,1,4,2,2,4,1,1,4,1
"1918","RIM","1",1119,3,2,1,1,1,3,3,1,3,4,2,1,4,3,1,4,1,2,4,2
"1919","RIM","1",1122,4,2,2,2,1,4,4,2,2,4,2,1,4,2,2,4,2,2,4,1
"1920","RIM","1",1129,2,2,3,3,3,2,2,4,3,1,3,2,2,1,3,2,3,2,3,2
"1921","RIM","1",1131,2,3,3,4,2,2,1,3,3,2,2,3,2,3,2,1,2,4,2,4
"1922","RIM","1",1136,3,1,2,2,2,1,4,1,1,3,2,1,4,2,2,2,2,2,4,1
"1923","RIM","1",1139,4,1,1,1,1,3,4,1,1,4,1,1,4,1,1,4,1,1,4,1
"1924","RIM","1",1160,3,2,2,2,1,2,3,2,2,3,1,1,3,2,2,4,2,2,3,1
"1925","RIM","1",1174,4,2,1,2,1,2,3,3,3,3,2,2,3,2,2,3,2,2,3,2
"1926","RIM","1",1181,2,2,2,3,3,1,1,4,3,3,3,3,2,2,2,1,2,2,2,3
"1927","RIM","1",1184,3,2,2,2,2,2,3,3,3,3,3,3,3,1,2,3,2,3,1,3
"1928","RIM","1",1185,4,1,1,1,2,2,4,1,3,4,4,2,3,1,2,4,1,1,4,1
"1929","RIM","1",1192,3,2,1,2,3,1,2,3,4,3,3,2,3,1,2,2,3,3,3,3
"1930","RIM","1",1193,3,2,2,2,2,3,2,1,1,3,2,2,3,2,1,2,2,3,3,1
"1931","RIM","1",1200,2,2,2,3,2,1,2,2,2,2,2,2,2,3,3,2,2,2,2,3
"1932","RIM","1",1204,3,2,1,2,1,2,2,2,2,2,1,2,2,3,2,3,1,2,3,2
"1933","RIM","1",1211,3,2,1,1,1,3,3,1,2,3,1,1,3,4,1,3,1,1,3,1
"1934","RIM","1",1220,4,2,2,1,2,2,3,1,2,4,2,1,4,2,1,4,2,1,4,1
"1935","RIM","1",1227,4,2,1,1,1,4,3,1,3,4,2,1,4,3,1,4,1,1,3,2
"1936","RIM","1",1249,3,3,2,2,1,1,2,3,3,3,2,3,2,3,3,2,4,2,2,3
"1937","RIM","1",1250,2,3,2,1,1,1,3,1,3,2,2,1,2,2,3,3,4,2,4,2
"1938","RIM","1",1253,4,2,1,2,1,3,4,2,2,4,3,1,4,2,2,4,2,1,4,1
"1939","RIM","1",1258,3,2,2,1,2,3,4,2,3,4,3,2,4,3,2,4,2,2,4,3
"1940","RIM","1",1266,2,3,2,3,2,1,2,1,3,2,3,2,2,1,2,2,3,2,3,3
"1941","RIM","1",1268,4,2,1,2,1,3,3,2,2,4,2,1,4,2,2,4,2,2,4,2
"1942","RIM","1",1273,3,1,1,2,1,3,2,2,2,4,3,3,2,2,2,3,3,2,3,2
"1943","RIM","1",1274,3,2,1,2,2,2,3,2,1,3,2,2,3,2,2,3,1,2,3,2
"1944","RIM","1",1282,3,1,1,1,2,1,4,2,1,3,1,1,4,1,2,3,2,2,3,1
"1945","RIM","1",1286,4,1,1,1,1,3,3,1,1,4,1,1,4,1,1,4,1,1,4,1
"1946","RIM","1",2105,2,2,1,2,2,2,2,1,2,3,1,2,3,2,2,2,1,1,3,1
"1947","RIM","1",2119,3,1,1,2,1,3,4,2,1,4,2,1,4,2,1,4,1,2,4,1
"1948","RIM","1",2129,3,2,2,2,1,3,3,2,2,3,2,2,2,3,2,3,1,2,3,2
"1949","RIM","1",2135,4,3,2,2,2,3,3,2,3,3,1,2,3,3,3,4,2,1,3,2
"1950","RIM","1",2139,3,3,1,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,4,2
"1951","RIM","1",2160,3,1,1,2,2,2,3,2,1,3,3,1,2,4,2,3,2,2,2,1
"1952","RIM","1",2169,3,3,2,3,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2
"1953","RIM","1",2174,3,2,1,2,2,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2
"1954","RIM","1",2181,3,2,1,1,1,2,3,2,3,3,2,1,3,1,2,3,2,1,3,2
"1955","RIM","1",2184,2,2,1,3,1,2,3,3,3,3,3,2,3,1,1,2,3,3,3,2
"1956","RIM","1",2193,3,2,1,2,2,3,3,3,2,3,2,2,2,3,2,3,2,2,3,2
"1957","RIM","1",2200,2,2,2,2,1,1,1,2,3,2,3,3,2,2,2,2,2,2,2,1
"1958","RIM","1",2220,2,2,1,2,1,2,2,3,3,2,2,2,2,3,2,3,3,2,3,2
"1959","RIM","1",2236,2,3,2,3,3,2,2,2,4,2,2,4,3,4,3,3,4,3,2,3
"1960","RIM","1",2258,2,1,2,2,1,2,1,4,3,2,3,3,1,1,2,2,2,3,2,3
"1961","RIM","1",2268,3,2,1,3,2,2,2,1,2,3,3,2,3,4,2,3,3,2,2,3
"1962","RIM","1",2274,2,1,2,2,1,3,2,1,2,2,1,2,2,2,1,2,2,1,2,1
"1963","RIM","1",2286,3,2,2,1,2,3,4,2,1,3,2,1,4,3,2,3,1,3,3,2
"1964","RIM","1",3105,4,2,2,1,1,2,3,2,2,4,2,2,3,4,1,4,2,1,3,2
"1965","RIM","1",3139,3,2,2,1,1,2,3,2,2,4,1,2,3,2,1,3,2,2,4,2
"1966","RIM","1",3174,3,2,2,1,2,3,3,2,1,3,1,1,2,2,2,3,1,1,3,2
"1967","RIM","1",3181,4,2,1,1,2,2,3,2,1,4,1,2,3,2,1,4,1,1,3,2
"1968","RIM","1",3184,4,2,1,2,1,2,3,1,2,4,1,1,4,4,2,4,2,1,4,1
"1969","RIM","1",3258,4,1,1,1,1,3,2,2,2,4,2,2,3,2,2,4,2,1,3,3
"1970","RIM","1",3286,3,2,1,2,2,2,3,3,3,3,2,2,3,2,2,3,1,2,3,2
"1971","RIM","1",4181,3,4,2,3,3,2,4,3,2,2,3,2,2,3,2,3,2,2,4,2
"1972","RIM","1",4184,2,1,1,2,4,2,2,2,4,3,3,1,4,2,1,4,4,2,3,2
"1973","ROB","1",1,3,2,2,3,2,2,2,2,4,3,3,1,3,1,2,2,4,2,2,2
"1974","ROB","1",2,2,2,2,2,1,2,2,1,3,4,3,2,3,1,2,3,2,1,4,2
"1975","ROB","1",3,3,2,1,2,2,1,4,2,2,3,2,2,3,1,2,3,2,2,4,2
"1976","ROB","1",4,4,1,1,2,1,4,4,2,1,4,2,1,4,1,1,4,2,1,4,1
"1977","ROB","1",5,2,2,2,3,2,1,3,4,2,2,2,3,1,2,3,2,2,2,3,2
"1978","ROB","1",6,3,2,1,2,1,2,3,2,2,3,1,1,3,3,2,4,1,2,3,3
"1979","ROB","1",7,4,2,1,2,2,3,4,1,3,4,2,2,4,2,2,4,1,1,4,1
"1980","ROB","1",8,3,2,2,2,2,1,2,1,2,3,1,2,2,2,1,3,1,1,2,1
"1981","ROB","1",9,4,2,1,2,1,3,3,1,1,4,1,1,4,2,1,4,2,1,4,1
"1982","ROB","1",10,4,2,2,1,1,2,4,2,2,4,4,1,4,4,1,4,1,4,4,2
"1983","ROB","1",11,4,3,2,2,2,3,3,2,2,3,2,2,3,2,2,3,2,3,2,2
"1984","ROB","1",12,4,2,2,1,1,3,4,1,1,4,2,2,4,1,2,4,2,1,4,2
"1985","ROB","1",13,4,2,2,2,1,1,3,2,2,4,2,2,3,2,2,4,2,2,3,1
"1986","ROB","1",14,4,1,1,1,1,2,3,1,1,4,1,2,3,1,1,4,1,2,4,2
"1987","ROB","1",15,3,2,2,2,1,4,2,2,3,3,3,2,3,4,2,3,2,3,1,1
"1988","ROB","1",16,3,1,1,2,2,2,2,2,1,2,2,3,2,1,1,3,2,2,1,1
"1989","ROB","1",17,4,2,1,2,1,3,3,2,2,4,2,2,4,2,1,4,2,1,4,2
"1990","ROB","1",18,3,3,3,3,1,2,2,1,2,3,2,4,2,1,3,3,1,1,3,1
"1991","ROB","1",19,2,3,2,3,2,1,2,4,4,2,2,4,2,3,2,2,2,2,2,3
"1992","ROB","1",20,3,1,1,1,1,2,3,1,1,4,1,1,4,1,1,4,1,1,3,1
"1993","ROB","1",21,4,2,1,1,2,3,3,1,2,4,2,1,4,1,2,4,2,1,3,1
"1994","ROB","1",22,4,2,2,2,2,3,4,2,2,3,2,2,3,2,2,2,1,1,4,1
"1995","ROB","1",23,3,2,1,1,1,3,4,2,1,4,2,1,4,2,1,3,2,2,3,2
"1996","ROB","1",24,2,2,1,2,1,3,3,2,3,3,1,1,3,1,1,3,2,1,3,1
"1997","ROB","1",25,3,3,2,1,2,2,3,2,2,3,3,2,3,2,2,3,2,2,3,3
"1998","ROB","1",26,3,2,2,1,2,2,3,2,3,3,3,2,2,2,1,2,3,2,3,2
"1999","ROB","1",27,4,2,2,3,3,3,3,3,2,4,3,2,4,2,2,3,2,1,4,1
"2000","ROB","1",28,4,3,1,1,2,3,3,2,2,4,2,2,3,4,2,3,2,1,4,2
"2001","ROB","1",29,4,3,2,2,3,2,3,3,3,4,2,2,3,3,1,3,3,2,3,2
"2002","ROB","1",30,4,2,2,4,1,3,3,2,1,4,1,2,4,2,2,3,1,1,4,1
"2003","ROB","1",31,4,1,1,1,1,2,3,1,1,3,1,1,3,1,2,4,1,1,3,1
"2004","ROB","1",32,3,2,1,2,2,3,3,1,2,3,1,2,3,1,2,3,2,1,3,1
"2005","ROB","1",33,3,1,1,2,1,3,3,2,3,3,2,2,3,2,1,3,1,1,4,2
"2006","ROB","1",34,3,2,2,2,1,3,2,2,2,3,2,2,2,2,1,1,2,1,2,2
"2007","ROB","1",35,4,2,1,1,1,2,3,1,1,3,1,1,4,2,1,3,1,1,3,1
"2008","ROB","1",36,3,2,1,2,1,3,4,2,1,4,2,2,3,3,1,3,2,2,4,1
"2009","ROB","1",37,3,2,1,2,2,3,3,2,2,3,3,2,4,1,2,3,2,2,3,2
"2010","ROB","1",38,4,1,1,1,1,3,3,1,2,4,2,2,4,1,1,4,1,1,4,1
"2011","ROB","1",39,3,2,2,2,1,2,1,2,3,3,2,2,2,2,2,3,3,2,2,2
"2012","ROB","1",40,2,3,1,2,3,2,2,3,3,2,1,2,2,3,2,3,3,1,3,2
"2013","ROB","1",41,4,2,1,1,1,2,3,1,3,3,2,2,3,2,1,4,2,2,3,2
"2014","ROB","1",42,3,3,1,3,1,2,4,3,1,3,1,3,3,2,1,2,1,1,4,1
"2015","ROB","1",43,3,2,1,1,1,2,3,2,2,4,1,1,3,2,1,4,1,1,4,2
"2016","ROB","1",44,3,2,2,1,1,2,2,1,1,3,2,2,3,2,2,3,2,1,2,2
"2017","ROB","1",45,3,4,2,2,2,1,1,3,3,3,3,4,2,4,2,3,3,3,2,2
"2018","ROB","1",46,3,2,2,2,2,3,4,2,1,3,1,2,3,2,2,3,1,1,3,2
"2019","ROB","1",48,4,1,2,1,1,4,3,1,2,4,2,1,4,2,1,4,2,1,4,2
"2020","ROB","1",49,4,3,1,2,2,3,3,1,1,3,2,1,4,2,1,3,2,2,3,1
"2021","ROB","1",51,2,3,3,3,2,1,2,2,2,2,3,3,1,4,3,2,2,4,2,2
"2022","ROB","1",52,3,1,2,2,1,3,3,2,2,4,2,2,3,2,2,4,2,1,3,2
"2023","ROB","1",54,2,3,2,4,1,1,2,2,3,2,4,2,2,1,2,3,1,3,2,3
"2024","SALT","1",1,4,2,1,1,1,4,4,2,2,4,1,1,4,4,1,4,2,2,4,2
"2025","SALT","1",2,3,2,2,2,1,2,3,2,1,2,2,1,3,2,1,3,2,2,3,2
"2026","SALT","1",3,4,2,1,1,1,2,3,2,2,4,2,1,4,3,1,4,1,1,3,1
"2027","SALT","1",4,3,3,1,2,3,2,4,2,1,2,2,1,3,2,2,3,2,2,4,1
"2028","SALT","1",5,3,4,2,3,1,1,2,4,4,3,2,3,2,2,3,2,2,2,2,4
"2029","SALT","1",6,4,2,1,1,2,3,3,2,1,4,2,1,3,3,2,3,1,2,3,1
"2030","SALT","1",7,3,2,1,2,3,1,3,4,2,3,2,2,2,2,2,2,2,3,2,2
"2031","SALT","1",8,3,2,1,1,1,3,3,1,2,3,2,1,3,2,2,2,3,2,3,2
"2032","SALT","1",9,3,2,1,4,3,2,2,1,3,3,2,3,3,2,2,3,1,2,3,2
"2033","SALT","1",10,3,2,1,2,1,2,3,1,1,3,2,1,3,3,1,3,1,2,3,1
"2034","SALT","1",11,4,2,1,1,1,4,4,2,2,4,2,1,4,2,2,4,2,1,4,2
"2035","SALT","1",12,3,2,1,2,1,2,3,2,3,3,2,2,2,2,2,3,2,2,3,2
"2036","SALT","1",13,4,1,1,1,1,3,3,2,2,4,2,1,4,2,2,4,1,1,4,2
"2037","SALT","1",14,4,1,1,1,1,3,4,1,1,4,2,1,4,1,2,4,1,1,4,1
"2038","SALT","1",15,3,2,1,2,1,3,3,2,2,3,1,2,3,2,1,4,1,2,4,2
"2039","SALT","1",16,4,2,1,1,2,4,4,1,1,4,1,2,3,2,1,3,2,1,3,1
"2040","SALT","1",17,4,3,1,1,1,2,4,1,1,4,2,1,4,1,1,4,1,2,4,2
"2041","SALT","1",18,4,1,1,1,1,3,3,2,1,4,2,2,3,2,1,3,1,1,3,1
"2042","SALT","1",19,3,2,1,2,3,1,1,4,4,3,4,3,3,3,2,2,3,3,3,3
"2043","SALT","1",20,3,2,1,2,2,3,3,2,2,3,2,2,4,2,2,3,2,2,3,2
"2044","SALT","1",21,4,2,2,2,1,2,3,1,1,3,2,2,3,2,2,3,1,2,3,2
"2045","SALT","1",22,4,2,2,1,2,2,3,1,2,4,1,1,3,2,2,4,2,2,3,2
"2046","SALT","1",23,4,2,1,1,1,3,3,2,2,4,1,2,3,4,1,3,2,1,3,2
"2047","SALT","1",24,2,4,2,4,2,1,2,2,3,2,3,3,2,4,2,2,3,3,2,3
"2048","SALT","1",25,4,2,1,1,1,2,3,2,2,4,2,1,4,2,1,4,1,1,4,1
"2049","SALT","1",26,4,2,1,1,1,2,3,2,2,4,3,1,4,4,1,4,3,2,4,2
"2050","SALT","1",27,3,2,1,3,1,2,3,2,3,3,3,1,3,2,1,3,2,3,3,3
"2051","SALT","1",28,4,2,2,1,1,2,4,1,1,3,2,1,4,2,1,4,1,1,4,1
"2052","SALT","1",29,2,3,2,2,1,1,3,3,2,3,4,2,3,4,2,3,2,2,3,2
"2053","SALT","1",30,2,2,1,2,2,2,3,2,1,3,2,1,4,2,1,3,2,2,3,2
"2054","SALT","1",31,3,1,1,2,1,3,3,1,1,3,1,2,3,2,2,3,3,1,3,1
"2055","SALT","1",32,3,2,1,1,1,2,2,2,2,3,3,2,3,3,2,3,3,2,3,3
