"","active","afraid","alert","angry","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","anxious","cheerful","idle","inactive","tranquil","alone","kindly","scornful","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","gender","TOD","drug","film","time","id","form","study"
"1573",2,0,2,0,2,0,0,2,2,2,0,1,3,0,2,0,2,0,2,0,1,0,3,2,2,2,0,0,2,1,0,0,2,0,2,0,2,0,0,2,0,0,0,2,2,0,0,3,0,2,0,0,1,1,2,0,0,3,0,0,1,0,0,0,2,3,2,1,2,0,0,0,NA,NA,NA,12,10,2,7,4,NA,16,NA,3,2,39,2,"Maps"
"1574",0,0,1,0,0,0,0,1,2,1,2,3,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,0,0,NA,0,1,0,1,0,0,1,1,1,1,0,0,1,2,0,0,0,2,0,0,1,1,1,0,0,1,0,1,0,0,2,2,1,NA,NA,NA,10,13,0,4,5,NA,14,NA,2,2,40,2,"Maps"
"1575",1,1,2,2,2,0,2,1,1,1,2,1,1,2,1,2,0,2,2,2,1,0,NA,1,1,1,2,2,0,1,1,0,0,2,0,2,0,2,2,1,1,2,1,0,1,1,1,1,1,1,2,1,1,1,1,NA,1,1,2,2,2,2,1,1,2,1,1,1,0,0,1,1,NA,NA,NA,14,14,0,10,3,NA,14,NA,2,2,41,2,"Maps"
"1576",1,0,2,0,1,0,0,1,1,2,0,0,2,0,1,2,0,0,0,0,0,0,0,1,NA,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,NA,0,1,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,3,1,0,1,0,1,1,NA,NA,NA,11,8,4,7,3,NA,14,NA,2,2,42,2,"Maps"
"1577",1,2,2,3,2,3,3,0,0,2,2,1,2,2,2,0,0,0,2,3,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,2,1,3,0,1,0,1,0,0,1,1,1,1,3,1,2,1,1,1,1,3,2,2,3,1,1,2,3,2,2,0,1,0,0,0,1,1,NA,NA,NA,15,2,5,9,5,NA,16,NA,1,2,43,2,"Maps"
"1578",1,0,2,3,2,3,0,0,1,2,2,0,1,0,1,1,0,1,2,2,0,0,0,0,0,1,0,2,0,3,0,1,0,1,0,2,2,0,0,0,0,0,2,0,0,1,3,1,3,1,0,1,0,1,0,3,3,2,0,0,0,1,3,0,2,1,2,1,1,2,3,1,NA,NA,NA,14,18,1,7,5,NA,16,NA,1,2,44,2,"Maps"
"1579",2,0,2,0,2,0,0,2,0,2,0,0,1,0,3,2,3,0,2,0,0,0,2,3,3,3,0,0,2,0,0,0,3,0,3,0,2,0,0,2,0,0,0,2,2,0,0,2,0,2,0,1,0,0,3,0,0,3,2,0,0,0,0,2,2,2,1,0,3,1,0,1,NA,NA,NA,19,11,1,9,7,NA,15,NA,4,2,45,2,"Maps"
"1580",0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,1,2,1,1,1,1,1,2,1,0,1,1,0,0,1,2,0,1,0,0,1,0,0,0,0,2,1,NA,NA,NA,14,13,3,8,5,NA,16,NA,1,2,46,2,"Maps"
"1581",0,0,0,3,0,3,3,0,0,1,3,1,0,2,1,0,0,3,1,1,1,0,0,0,0,0,2,2,0,2,2,3,0,2,0,3,1,1,0,0,2,0,0,0,0,0,2,0,3,0,2,0,1,2,0,3,0,2,1,1,2,3,3,0,0,0,0,0,0,1,1,0,NA,NA,NA,11,17,0,8,3,NA,16,NA,1,2,47,2,"Maps"
"1582",1,0,1,2,1,2,1,1,1,1,3,2,1,1,1,1,0,3,1,2,2,1,0,0,0,0,0,3,0,3,2,1,0,1,0,2,2,2,1,0,3,0,1,0,0,1,2,1,3,0,0,1,2,3,1,3,2,1,0,2,2,2,2,0,1,0,0,1,0,2,2,1,NA,NA,NA,16,13,3,9,5,NA,16,NA,1,2,48,2,"Maps"
"1583",1,2,0,1,1,0,3,0,0,1,0,3,1,0,2,1,0,1,3,2,3,1,0,0,1,1,2,3,0,1,0,1,1,2,2,3,1,2,2,1,1,2,0,0,2,0,1,0,2,0,2,0,3,3,1,1,1,2,2,3,3,0,1,1,0,0,0,2,1,1,1,0,NA,NA,NA,19,13,2,11,6,NA,13,NA,1,2,49,2,"Maps"
"1584",0,0,2,2,0,1,1,0,1,0,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,2,1,1,0,0,1,2,0,1,0,2,0,0,2,2,1,NA,NA,NA,20,7,0,10,8,NA,13,NA,1,2,50,2,"Maps"
"1585",3,0,2,0,2,0,2,1,0,1,0,0,1,0,2,3,3,0,0,0,1,0,3,2,3,3,0,0,3,0,0,0,3,0,0,0,1,0,1,3,0,0,0,3,2,0,0,2,0,3,0,1,1,0,3,0,0,0,3,0,1,0,0,1,2,3,1,0,3,0,0,1,NA,NA,NA,7,16,1,5,0,NA,15,NA,4,2,51,2,"Maps"
"1586",0,1,2,2,1,0,2,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,2,0,2,0,0,0,0,0,NA,NA,NA,10,18,2,3,5,NA,13,NA,1,2,52,2,"Maps"
"1587",0,1,1,1,2,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2,2,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,2,1,1,1,1,0,0,0,1,2,0,1,1,0,0,1,1,NA,NA,NA,9,13,2,6,2,NA,13,NA,1,2,53,2,"Maps"
"1588",0,0,0,0,0,0,1,0,2,0,1,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,NA,NA,NA,12,13,4,6,4,NA,13,NA,1,2,54,2,"Maps"
"1589",0,0,3,0,0,0,1,2,1,2,0,0,2,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,2,1,0,2,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,2,0,3,0,1,2,2,2,NA,NA,NA,14,12,1,8,5,NA,13,NA,3,2,55,2,"Maps"
"1590",1,0,2,0,2,0,0,2,3,1,0,1,2,0,2,2,2,0,2,0,1,0,1,1,2,1,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,1,2,2,1,2,3,0,2,0,2,2,2,2,0,1,2,0,1,2,0,0,0,1,2,1,1,2,0,1,2,NA,NA,NA,20,6,3,12,7,NA,13,NA,3,2,56,2,"Maps"
"1591",2,0,1,1,2,0,1,1,2,2,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,1,2,2,1,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2,1,0,1,1,0,1,2,0,1,0,0,0,0,0,NA,NA,NA,11,8,5,7,3,NA,13,NA,3,2,57,2,"Maps"
"1592",0,0,0,0,0,0,0,3,2,1,0,1,3,0,3,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,1,3,1,2,1,0,3,0,1,2,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,1,0,1,2,NA,NA,NA,10,10,2,5,4,NA,15,NA,4,2,58,2,"Maps"
"1593",1,0,2,0,2,0,0,1,1,2,0,0,1,0,2,2,3,0,1,0,0,0,2,2,3,3,0,0,2,0,0,0,3,0,2,0,2,0,0,2,0,0,1,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,2,2,2,3,0,3,0,0,1,NA,NA,NA,14,10,2,8,5,NA,15,NA,4,2,59,2,"Maps"
"1594",1,0,0,1,0,0,1,2,1,1,1,2,3,1,2,1,0,1,1,1,3,0,1,0,1,0,0,1,1,2,2,0,1,0,1,2,1,2,0,1,0,0,0,1,3,1,1,0,2,2,0,2,3,2,2,0,1,1,1,2,3,0,2,0,1,1,0,1,0,1,1,1,NA,NA,NA,12,10,3,7,4,NA,13,NA,3,2,60,2,"Maps"
"1595",0,0,1,0,2,0,0,3,2,1,0,3,2,0,2,2,3,0,1,0,2,0,2,1,2,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,3,2,1,0,3,0,3,0,1,2,0,2,0,2,2,0,0,2,0,0,0,2,0,1,0,3,3,2,1,NA,NA,NA,15,3,2,11,3,NA,13,NA,3,2,61,2,"Maps"
"1596",2,0,2,0,2,0,2,3,3,3,0,0,3,0,3,3,1,0,2,0,1,0,2,2,2,2,0,0,2,0,0,0,3,0,2,2,2,0,0,2,0,0,0,2,3,0,0,3,0,2,0,0,1,2,1,0,0,3,2,0,1,0,0,2,2,3,2,0,2,0,0,3,NA,NA,NA,12,7,2,9,2,NA,13,NA,3,2,62,2,"Maps"
"1597",0,0,2,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,1,0,2,0,1,1,0,0,0,0,NA,NA,NA,5,15,2,1,3,NA,13,NA,2,2,63,2,"Maps"
"1598",1,0,1,0,1,0,0,1,1,1,0,0,1,0,2,1,3,0,1,0,0,0,3,2,2,2,0,0,1,0,0,0,3,0,2,0,1,0,2,2,0,1,0,1,0,0,0,1,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,1,2,3,1,0,2,0,0,0,NA,NA,NA,13,6,3,7,4,NA,15,NA,4,2,64,2,"Maps"
"1599",1,0,3,0,1,0,0,2,2,3,0,0,2,0,1,2,2,0,1,0,0,0,2,1,1,2,0,0,1,0,0,0,2,0,2,0,2,0,0,1,0,0,0,2,1,1,1,3,0,2,0,1,0,0,2,0,2,0,1,0,0,0,0,1,2,2,3,0,2,0,0,2,NA,NA,NA,10,6,5,9,1,NA,15,NA,4,2,65,2,"Maps"
"1600",1,0,2,0,1,0,1,1,1,1,0,1,1,0,1,1,2,1,2,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,2,1,2,0,0,1,1,0,2,2,1,0,1,2,0,1,0,1,0,1,2,0,1,1,1,0,1,0,0,1,1,2,1,0,2,1,0,1,NA,NA,NA,5,19,3,2,3,NA,15,NA,4,2,66,2,"Maps"
"1601",2,0,2,0,1,0,0,2,2,2,0,1,2,0,2,2,2,0,2,1,0,0,0,2,2,1,0,0,1,0,0,0,2,0,2,0,1,0,0,2,1,0,2,2,2,0,1,2,0,2,0,2,0,0,2,0,0,0,1,0,1,0,0,0,1,2,1,0,2,0,0,2,NA,NA,NA,6,14,4,2,3,NA,15,NA,4,2,67,2,"Maps"
"1602",3,0,3,0,3,0,0,2,2,3,0,0,3,0,3,3,3,0,0,0,0,0,1,3,2,2,0,0,3,0,0,0,3,0,1,0,3,0,0,3,1,0,0,3,0,1,0,3,0,3,0,1,0,0,3,0,0,3,3,0,0,0,0,2,3,3,3,0,2,0,0,1,NA,NA,NA,18,2,3,9,7,NA,15,NA,4,2,68,2,"Maps"
"1603",1,0,1,0,1,0,0,2,1,1,1,1,3,1,2,1,2,0,1,1,1,0,1,1,2,0,0,1,1,0,1,0,1,0,0,2,1,1,1,1,1,0,3,1,2,3,2,3,1,2,0,2,1,1,2,0,3,3,0,1,3,0,1,0,1,3,1,1,1,1,2,3,NA,NA,NA,12,18,1,7,4,NA,13,NA,2,2,69,2,"Maps"
"1604",0,0,1,1,1,0,0,1,1,0,0,0,1,0,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,NA,NA,NA,18,13,3,11,5,NA,13,NA,2,2,70,2,"Maps"
"1605",2,0,0,0,3,0,0,1,1,1,3,3,2,1,3,2,2,1,3,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0,1,2,2,1,2,2,1,0,0,3,1,2,0,1,2,0,2,1,2,3,0,0,2,0,1,1,0,0,0,0,2,1,3,1,0,0,1,NA,NA,NA,17,13,1,10,6,NA,13,NA,2,2,71,2,"Maps"
"1606",3,0,2,0,2,0,0,2,1,2,0,0,0,0,2,2,3,0,0,0,0,0,0,2,2,3,0,0,3,0,0,0,3,0,0,1,2,0,1,1,0,0,0,3,2,0,0,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,2,2,3,2,1,2,0,0,0,NA,NA,NA,17,13,1,9,6,NA,13,NA,2,2,72,2,"Maps"
"1607",2,1,2,1,2,0,1,1,1,2,0,0,1,2,2,2,2,0,2,1,0,0,1,1,1,2,2,1,2,0,0,0,2,0,1,2,2,0,2,2,0,1,1,2,2,1,1,1,0,2,2,1,0,0,2,0,1,1,2,1,1,1,1,1,3,2,2,1,2,1,0,0,NA,NA,NA,12,5,0,4,5,NA,13,NA,2,2,73,2,"Maps"
"1608",1,0,2,0,0,0,0,2,3,2,0,1,3,0,3,3,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,0,2,3,0,2,0,2,1,0,1,0,2,1,0,0,0,0,0,1,2,1,2,0,0,2,2,3,NA,NA,NA,6,3,6,2,2,NA,13,NA,3,2,74,2,"Maps"
"1609",2,0,2,0,1,0,2,1,2,2,0,0,1,0,2,2,2,0,2,0,0,0,2,2,2,2,0,0,2,0,0,0,2,0,2,0,2,0,0,2,0,0,1,2,2,1,1,2,0,2,0,1,0,0,2,0,1,2,0,0,0,0,0,2,2,2,2,0,2,0,0,1,NA,NA,NA,18,6,1,8,7,NA,13,NA,3,2,75,2,"Maps"
"1610",1,3,1,1,1,3,0,1,1,2,3,1,1,1,0,1,1,2,2,2,3,1,1,0,1,1,3,3,0,3,1,2,0,0,0,1,1,1,1,0,1,1,1,1,0,1,3,1,2,1,3,0,3,2,2,3,0,0,0,3,3,2,2,0,0,1,0,3,0,0,2,0,NA,NA,NA,12,16,0,9,2,NA,13,NA,3,2,76,2,"Maps"
"1611",1,0,0,0,1,0,1,1,0,1,0,1,1,0,2,1,1,0,0,0,3,1,0,0,2,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,2,2,0,1,0,0,3,1,1,2,1,1,0,0,3,0,0,0,1,1,0,0,0,1,2,1,NA,NA,NA,17,7,4,10,6,NA,13,NA,4,2,77,2,"Maps"
"1612",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,NA,NA,NA,19,10,2,10,8,NA,14,NA,3,2,78,2,"Maps"
"1613",2,0,2,1,2,0,0,2,1,2,0,0,1,0,2,2,2,0,1,0,0,0,1,2,2,1,0,1,2,1,0,0,1,0,3,1,1,1,1,2,2,0,1,2,0,0,1,1,1,1,0,1,0,0,2,0,1,1,0,1,1,1,1,1,3,3,3,1,2,1,1,1,NA,NA,NA,13,18,2,6,6,NA,13,NA,4,2,79,2,"Maps"
"1614",1,0,2,0,1,0,0,1,1,1,0,0,2,0,1,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,0,1,2,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,2,2,2,1,1,1,0,1,NA,NA,NA,13,10,2,8,5,NA,13,NA,4,2,80,2,"Maps"
"1615",2,0,1,0,2,0,0,1,1,0,0,1,1,0,1,1,2,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,2,2,1,1,0,0,1,NA,NA,NA,11,8,2,6,3,NA,13,NA,4,2,81,2,"Maps"
"1616",1,0,2,0,2,0,0,2,2,1,0,0,1,0,2,2,2,0,2,0,0,0,1,2,2,2,0,0,2,1,0,0,2,0,2,0,2,0,0,NA,1,0,0,2,1,0,0,2,1,2,0,0,0,0,2,0,0,1,0,0,0,1,0,1,3,2,1,0,3,0,1,2,NA,NA,NA,17,13,0,9,7,NA,13,NA,4,2,82,2,"Maps"
"1617",1,0,2,0,1,0,0,2,2,2,0,0,2,0,3,3,3,0,0,0,0,0,2,2,2,1,0,0,2,0,0,0,3,0,2,0,2,0,0,2,0,0,0,3,3,0,0,3,0,3,0,2,1,0,3,0,0,0,0,0,1,0,0,1,1,3,1,0,3,0,0,1,NA,NA,NA,19,8,2,9,7,NA,13,NA,4,2,83,2,"Maps"
"1618",0,0,3,3,3,0,2,0,0,2,3,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,2,0,3,2,0,0,0,0,NA,NA,NA,15,12,2,8,6,NA,15,NA,1,2,84,2,"Maps"
"1619",1,0,2,0,0,0,0,2,2,2,0,3,2,0,3,NA,0,0,0,0,1,0,1,2,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,2,0,0,1,2,2,NA,3,1,0,1,0,1,1,0,2,0,2,2,0,0,1,0,0,1,1,1,1,0,2,2,2,2,NA,NA,NA,16,0,5,12,4,NA,14,NA,3,2,85,2,"Maps"
"1620",0,0,2,1,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,NA,NA,NA,13,3,4,8,4,NA,15,NA,1,2,86,2,"Maps"
"1621",0,0,2,1,1,1,2,2,1,2,1,1,1,1,1,1,0,0,2,2,1,1,0,1,0,0,0,1,0,1,2,0,1,1,2,1,1,1,0,1,0,0,1,0,0,0,1,1,3,0,0,1,1,0,0,2,1,2,1,1,1,2,2,1,1,0,2,0,0,0,1,0,NA,NA,NA,16,4,3,9,6,NA,15,NA,1,2,87,2,"Maps"
"1622",1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,2,1,0,0,2,0,1,1,0,0,1,2,1,1,1,0,0,1,1,0,1,2,0,1,1,0,NA,NA,NA,14,10,2,7,7,NA,16,NA,2,2,88,2,"Maps"
"1623",0,2,1,2,0,0,0,0,0,1,3,0,0,1,0,0,2,3,1,3,3,0,0,0,0,0,1,3,0,3,2,0,0,0,1,1,1,3,1,0,3,1,0,0,0,0,3,0,3,0,2,0,3,2,1,0,0,1,0,3,3,3,3,0,0,2,0,2,0,1,2,0,NA,NA,NA,13,14,2,8,3,NA,14,NA,3,2,89,2,"Maps"
"1624",0,0,0,0,0,0,0,2,2,1,0,1,2,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,2,0,2,2,2,2,0,1,0,2,3,1,0,0,1,2,0,0,3,1,0,0,0,2,0,0,0,1,1,2,NA,NA,NA,10,8,2,6,2,NA,14,NA,3,2,90,2,"Maps"
"1625",0,0,0,0,0,0,0,3,3,0,0,1,3,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,2,2,2,3,0,2,0,3,3,3,0,0,3,1,0,0,3,0,0,0,0,2,0,0,1,3,3,2,NA,NA,NA,6,5,1,1,2,NA,14,NA,3,2,91,2,"Maps"
"1626",0,1,1,0,0,0,0,1,1,1,1,2,3,0,1,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,1,0,3,1,1,1,3,2,2,2,0,2,1,1,1,1,3,3,0,0,1,0,0,0,1,2,0,1,0,1,1,3,NA,NA,NA,2,11,5,1,1,NA,14,NA,3,2,92,2,"Maps"
"1627",2,2,3,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,3,0,2,0,0,0,0,0,0,3,3,0,3,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,3,0,0,0,1,3,0,3,2,0,0,0,0,NA,NA,NA,6,18,4,4,1,NA,16,NA,2,2,93,2,"Maps"
"1628",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,NA,NA,NA,11,15,1,7,2,NA,16,NA,2,2,94,2,"Maps"
"1629",1,1,2,1,1,0,1,2,1,3,0,0,2,1,2,2,2,1,1,1,0,0,0,2,1,1,1,1,1,0,1,0,2,1,1,2,3,1,1,2,1,0,2,2,2,2,2,2,0,2,1,2,1,2,2,0,2,2,1,1,0,1,1,1,0,3,3,1,2,2,2,2,NA,NA,NA,19,11,1,11,6,NA,16,NA,2,2,95,2,"Maps"
"1630",1,3,2,3,1,3,2,3,0,1,3,1,0,3,1,0,0,3,2,3,1,1,0,1,1,1,2,3,1,3,3,3,0,3,2,0,1,3,3,0,3,3,0,0,1,0,2,0,3,0,3,0,2,2,0,3,2,0,1,3,1,3,3,1,2,0,1,3,0,3,1,0,NA,NA,NA,17,18,2,8,8,NA,16,NA,2,2,96,2,"Maps"
"1631",1,0,1,0,1,0,0,2,1,1,0,1,1,0,1,2,1,0,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,2,0,1,0,1,2,1,1,0,1,0,0,1,1,0,0,1,1,2,1,1,1,0,0,1,NA,NA,NA,17,12,1,10,6,NA,16,NA,4,2,97,2,"Maps"
"1632",1,1,0,0,0,0,0,0,0,1,1,2,0,2,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,3,0,3,3,0,1,3,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,3,2,1,1,0,1,1,0,3,0,0,1,0,NA,NA,NA,10,21,2,8,2,NA,16,NA,2,2,98,2,"Maps"
"1633",1,2,1,3,3,1,3,0,0,1,2,2,0,2,1,0,0,3,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,3,0,2,2,1,2,1,1,2,0,0,0,0,2,0,3,0,2,0,2,1,1,3,0,2,2,2,2,2,3,2,0,0,0,2,1,0,1,0,NA,NA,NA,13,12,2,8,4,NA,14,NA,1,2,99,2,"Maps"
"1634",1,0,2,2,2,2,2,1,1,1,2,0,1,1,2,1,0,1,0,2,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,2,1,1,1,1,0,0,1,0,2,1,1,0,1,1,0,0,1,0,1,2,1,2,0,2,0,1,2,2,2,1,1,1,1,1,1,0,NA,NA,NA,12,7,5,6,5,NA,14,NA,1,2,100,2,"Maps"
"1635",1,0,1,0,2,0,1,2,1,1,0,1,2,0,2,2,2,0,3,0,1,1,2,2,2,2,0,0,1,0,0,0,2,0,2,0,1,0,0,1,0,1,1,2,2,0,0,2,0,2,0,2,1,1,3,0,0,1,3,0,1,0,1,1,1,3,1,0,3,1,0,2,NA,NA,NA,14,7,3,9,3,NA,16,NA,4,2,101,2,"Maps"
"1636",0,0,0,1,0,0,1,0,1,0,0,2,0,3,1,0,1,0,1,2,3,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,3,1,0,0,0,0,3,2,1,1,0,0,2,3,3,0,2,0,0,0,0,3,0,3,2,0,NA,NA,NA,13,13,0,6,5,NA,16,NA,4,2,102,2,"Maps"
"1637",0,0,0,3,0,1,2,0,0,1,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,3,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,NA,NA,NA,22,10,0,11,9,NA,14,NA,1,2,103,2,"Maps"
"1638",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,2,0,3,0,1,1,1,2,1,2,0,0,1,1,1,0,2,2,2,0,0,1,1,2,1,1,2,1,2,1,0,1,1,2,3,1,1,1,2,1,1,1,3,0,1,1,1,1,0,2,1,1,2,1,NA,NA,NA,8,11,2,4,3,NA,16,NA,4,2,104,2,"Maps"
"1639",2,0,2,0,2,0,0,2,1,1,0,0,1,0,2,2,1,0,2,0,0,0,1,1,2,2,0,0,1,0,0,0,2,0,2,0,1,0,0,2,0,0,0,2,2,1,0,2,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,2,1,3,1,0,3,0,1,1,NA,NA,NA,22,12,1,11,8,NA,16,NA,4,2,105,2,"Maps"
"1640",2,0,1,0,0,0,0,1,1,1,0,0,1,0,2,1,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,NA,NA,NA,14,9,5,9,4,NA,16,NA,4,2,106,2,"Maps"
"1641",2,1,2,0,1,1,1,1,1,1,1,0,2,0,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,2,0,1,0,1,0,1,1,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,1,2,1,1,1,1,1,1,NA,NA,NA,9,12,5,6,3,NA,16,NA,4,2,107,2,"Maps"
"1642",0,0,1,0,0,0,0,2,1,1,1,1,2,0,1,1,1,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,2,0,NA,0,2,2,1,1,0,2,2,2,1,0,2,1,0,0,2,0,0,0,0,1,0,0,1,1,2,2,NA,NA,NA,12,11,2,5,5,NA,13,NA,3,2,108,2,"Maps"
"1643",0,0,0,0,0,0,0,1,1,0,0,3,1,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,3,1,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2,1,0,NA,NA,NA,16,3,2,10,4,NA,13,NA,3,2,109,2,"Maps"
"1644",0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,13,6,4,7,5,NA,13,NA,3,2,110,2,"Maps"
